"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'pp' is assigned a value that is never used","/src/nfc/nci/nci_hrcv.cc","529","10","529","13"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'len' is assigned a value that is never used","/src/nfc/nci/nci_hrcv.cc","529","3","529","13"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p_old' is assigned a value that is never used","/src/nfc/nci/nci_hrcv.cc","484","37","484","43"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'pp' is assigned a value that is never used","/src/nfc/nci/nci_hrcv.cc","344","50","344","53"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p_old' is assigned a value that is never used","/src/nfc/nci/nci_hrcv.cc","361","37","361","43"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p_old' is assigned a value that is never used","/src/nfc/nci/nci_hrcv.cc","378","45","378","51"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'len' is assigned a value that is never used","/src/nfc/nci/nci_hrcv.cc","178","3","178","13"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p_cur_rec' is assigned a value that is never used","/src/nfc/ndef/ndef_utils.cc","308","15","308","25"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'size' is assigned a value that is never used","/src/nfc/nfc/nfc_main.cc","805","19","805","19"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'lremain' is assigned a value that is never used","/src/nfc/nfc/nfc_main.cc","196","21","196","21"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'num_interfaces' is assigned a value that is never used","/src/nfc/nfc/nfc_main.cc","198","28","198","28"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'num_interface_extensions' is assigned a value that is never used","/src/nfc/nfc/nfc_main.cc","199","38","199","38"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p_evt' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1877","7","1877","21"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1589","16","1589","18"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1419","45","1419","47"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1422","47","1422","49"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'pplen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","993","31","993","31"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1071","9","1071","37"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1124","9","1124","14"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1125","43","1125","45"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1152","9","1152","40"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1189","9","1189","40"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1250","9","1250","37"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1313","7","1313","15"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","1315","22","1315","24"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","942","5","942","20"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'p' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","945","29","945","31"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'mpl_idx' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","678","21","678","21"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'gb_idx' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","679","20","679","20"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","722","7","722","12"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","757","5","757","31"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","784","5","784","31"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","807","7","807","28"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","823","5","823","32"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","848","7","848","32"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'plen' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","884","7","884","32"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'fragmented' is assigned a value that is never used","/src/nfc/nfc/nfc_ncif.cc","154","20","154","25"
"Variable is assigned a value that is never read","Assigning a value to a variable that is not used may indicate an error in the code.","warning","Variable 'cla' is assigned a value that is never used","/src/nfc/tags/ce_t4t.cc","552","17","552","17"
